#name undefined
#comment terafly_annotations
#n type x y z radius parent seg_id level mode timestamp TFresindex
53485 3 16196.832 15500.205 3101.494 1.000 53486 0 8680820738548039680 0 0 0
53486 3 16195.991 15501.646 3102.108 1.000 53487 0 8680820738548039680 0 0 0
53488 3 16194.247 15503.610 3102.725 1.000 53489 0 8680820738548039680 0 0 0
53489 3 16193.179 15504.560 3102.434 1.000 53490 0 8680820738548039680 0 0 0
53487 3 16195.081 15503.290 3102.310 1.000 53488 0 8680820738548039680 0 0 0
53496 3 16186.907 15506.175 3102.551 1.000 53497 0 8680820738548039680 0 0 0
53497 3 16186.515 15506.798 3102.969 1.000 53498 0 8680820738548039680 0 0 0
53495 3 16187.423 15503.822 3103.354 1.000 53496 0 8680820738548039680 0 0 0
53494 3 16188.137 15502.950 3103.758 1.000 53495 0 8680820738548039680 0 0 0
53493 3 16190.885 15502.500 3104.103 1.000 53494 0 8680820738548039680 0 0 0
53501 3 16184.080 15503.119 3106.934 1.000 53502 0 8680820738548039680 0 0 0
53500 3 16185.121 15503.525 3106.507 1.000 53501 0 8680820738548039680 0 0 0
53492 3 16192.119 15502.492 3103.923 1.000 53493 0 8680820738548039680 0 0 0
53491 3 16192.878 15503.314 3103.743 1.000 53492 0 8680820738548039680 0 0 0
53490 3 16192.782 15504.822 3103.160 1.000 53491 0 8680820738548039680 0 0 0
53498 3 16185.491 15506.768 3103.858 1.000 53499 0 8680820738548039680 0 0 0
53499 3 16185.207 15506.340 3104.461 1.000 53500 0 8680820738548039680 0 0 0
53503 3 16179.842 15504.176 3108.248 1.000 53504 0 8680820738548039680 0 0 0
53505 3 16177.937 15506.936 3109.991 1.000 53506 0 8680820738548039680 0 0 0
53504 3 16178.599 15505.726 3109.642 1.000 53505 0 8680820738548039680 0 0 0
53506 3 16177.794 15508.029 3110.456 1.000 53507 0 8680820738548039680 0 0 0
53507 3 16178.473 15508.993 3110.947 1.000 53508 0 8680820738548039680 0 0 0
53508 3 16178.585 15509.573 3110.987 1.000 53509 0 8680820738548039680 0 0 0
53510 3 16177.961 15510.270 3111.631 1.000 53511 0 8680820738548039680 0 0 0
53509 3 16178.114 15510.315 3111.241 1.000 53510 0 8680820738548039680 0 0 0
53511 3 16179.060 15509.313 3114.806 1.000 53512 0 8680820738548039680 0 0 0
54422 2 16180.000 15570.000 3111.000 1.000 54423 0 8680820738548039680 0 0 0
54690 2 16180.000 15570.000 3111.000 1.000 54691 0 8680820738548039680 0 0 0
54423 2 16181.000 15570.556 3111.000 1.000 54424 0 8680820738548039680 0 0 0
54424 2 16181.667 15570.556 3111.000 1.000 54425 0 8680820738548039680 0 0 0
54428 2 16188.889 15568.000 3110.889 1.000 54429 0 8680820738548039680 0 0 0
54425 2 16184.667 15569.667 3111.000 1.000 54426 0 8680820738548039680 0 0 0
54426 2 16186.333 15568.333 3111.000 1.000 54427 0 8680820738548039680 0 0 0
54427 2 16187.111 15568.111 3111.000 1.000 54428 0 8680820738548039680 0 0 0
54433 2 16199.667 15565.667 3110.000 1.000 54434 0 8680820738548039680 0 0 0
54429 2 16192.000 15568.000 3110.000 1.000 54430 0 8680820738548039680 0 0 0
54430 2 16196.000 15568.000 3110.000 1.000 54431 0 8680820738548039680 0 0 0
54432 2 16198.777 15566.777 3110.000 1.000 54433 0 8680820738548039680 0 0 0
54431 2 16197.667 15567.667 3110.000 1.000 54432 0 8680820738548039680 0 0 0
49219 3 16266.333 15558.000 3082.333 1.000 49220 0 8680820738548039680 0 0 0
49218 3 16266.000 15559.000 3083.000 1.000 49219 0 8680820738548039680 0 0 0
49217 3 16266.111 15561.000 3083.889 1.000 49218 0 8680820738548039680 0 0 0
54442 2 16212.000 15542.000 3112.000 1.000 54443 0 8680820738548039680 0 0 0
54441 2 16210.223 15543.333 3111.111 1.000 54442 0 8680820738548039680 0 0 0
54440 2 16209.333 15544.333 3111.000 1.000 54441 0 8680820738548039680 0 0 0
54444 2 16215.667 15539.777 3112.000 1.000 54445 0 8680820738548039680 0 0 0
54443 2 16214.667 15540.667 3112.000 1.000 54444 0 8680820738548039680 0 0 0
54421 2 16216.000 15539.000 3112.000 1.000 -1 0 8680820738548039680 0 0 0
54445 2 16216.000 15539.000 3112.000 1.000 -1 0 8680820738548039680 0 0 0
54419 2 16218.444 15538.333 3112.889 1.000 54420 0 8680820738548039680 0 0 0
54420 2 16217.333 15539.333 3112.111 1.000 54421 0 8680820738548039680 0 0 0
54459 2 16225.444 15531.333 3114.889 1.000 54460 0 8680820738548039680 0 0 0
54458 2 16228.223 15529.333 3115.111 1.000 54459 0 8680820738548039680 0 0 0
54457 2 16229.333 15529.000 3115.667 1.000 54458 0 8680820738548039680 0 0 0
54456 2 16231.889 15528.889 3116.000 1.000 54457 0 8680820738548039680 0 0 0
54416 2 16221.667 15535.667 3114.000 1.000 54417 0 8680820738548039680 0 0 0
54417 2 16221.000 15536.667 3113.667 1.000 54418 0 8680820738548039680 0 0 0
54418 2 16220.223 15537.333 3113.111 1.000 54419 0 8680820738548039680 0 0 0
54415 2 16222.777 15533.777 3114.000 1.000 54416 0 8680820738548039680 0 0 0
54461 2 16222.777 15533.777 3114.000 1.000 -1 0 8680820738548039680 0 0 0
54460 2 16224.556 15532.667 3114.111 1.000 54461 0 8680820738548039680 0 0 0
54437 2 16207.889 15551.889 3110.000 1.000 54438 0 8680820738548039680 0 0 0
54438 2 16208.000 15550.111 3110.111 1.000 54439 0 8680820738548039680 0 0 0
54436 2 16206.333 15555.333 3110.000 1.000 54437 0 8680820738548039680 0 0 0
54435 2 16205.667 15557.667 3110.000 1.000 54436 0 8680820738548039680 0 0 0
54439 2 16208.111 15547.111 3111.000 1.000 54440 0 8680820738548039680 0 0 0
54434 2 16201.333 15562.333 3110.000 1.000 54435 0 8680820738548039680 0 0 0
54455 2 16235.333 15527.333 3116.000 1.000 54456 0 8680820738548039680 0 0 0
54454 2 16239.000 15527.000 3116.000 1.000 54455 0 8680820738548039680 0 0 0
54453 2 16242.000 15526.889 3116.889 1.000 54454 0 8680820738548039680 0 0 0
53514 3 16178.281 15503.879 3119.810 1.000 53515 0 8680820738548039680 0 0 0
53517 3 16177.183 15500.734 3121.923 1.000 53518 0 8680820738548039680 0 0 0
53516 3 16176.877 15502.801 3120.938 1.000 53517 0 8680820738548039680 0 0 0
53515 3 16177.011 15503.168 3120.502 1.000 53516 0 8680820738548039680 0 0 0
53512 3 16178.864 15506.708 3118.430 1.000 53513 0 8680820738548039680 0 0 0
53513 3 16178.799 15505.207 3119.639 1.000 53514 0 8680820738548039680 0 0 0
53522 3 16173.612 15499.445 3123.785 1.000 53523 0 8680820738548039680 0 0 0
53520 3 16174.545 15500.453 3122.949 1.000 53521 0 8680820738548039680 0 0 0
53521 3 16174.296 15500.380 3123.060 1.000 53522 0 8680820738548039680 0 0 0
53523 3 16173.165 15498.358 3125.302 1.000 53524 0 8680820738548039680 0 0 0
53518 3 16176.874 15499.748 3122.689 1.000 53519 0 8680820738548039680 0 0 0
53519 3 16175.728 15499.664 3123.022 1.000 53520 0 8680820738548039680 0 0 0
53536 3 16173.875 15489.449 3136.650 1.000 53537 0 8680820738548039680 0 0 0
53535 3 16174.113 15489.880 3136.310 1.000 53536 0 8680820738548039680 0 0 0
53534 3 16174.054 15490.562 3136.115 1.000 53535 0 8680820738548039680 0 0 0
53524 3 16173.582 15497.204 3128.386 1.000 53525 0 8680820738548039680 0 0 0
53525 3 16173.492 15496.073 3129.821 1.000 53526 0 8680820738548039680 0 0 0
53526 3 16173.854 15495.729 3130.143 1.000 53527 0 8680820738548039680 0 0 0
53527 3 16174.871 15495.579 3130.917 1.000 53528 0 8680820738548039680 0 0 0
53531 3 16174.684 15492.530 3134.577 1.000 53532 0 8680820738548039680 0 0 0
53532 3 16174.247 15492.226 3134.962 1.000 53533 0 8680820738548039680 0 0 0
53533 3 16173.188 15492.544 3136.128 1.000 53534 0 8680820738548039680 0 0 0
53530 3 16175.117 15493.559 3133.830 1.000 53531 0 8680820738548039680 0 0 0
53528 3 16175.113 15494.894 3133.048 1.000 53529 0 8680820738548039680 0 0 0
53529 3 16175.224 15495.229 3134.298 1.000 53530 0 8680820738548039680 0 0 0
53566 3 16136.243 15490.938 3146.871 1.000 53567 0 8680820738548039680 0 0 0
53543 3 16162.056 15489.742 3139.887 1.000 53544 0 8680820738548039680 0 0 0
53547 3 16158.880 15489.760 3141.992 1.000 53548 0 8680820738548039680 0 0 0
53545 3 16160.555 15489.159 3141.393 1.000 53546 0 8680820738548039680 0 0 0
53546 3 16160.079 15489.117 3141.676 1.000 53547 0 8680820738548039680 0 0 0
53544 3 16161.197 15489.699 3140.382 1.000 53545 0 8680820738548039680 0 0 0
53541 3 16164.442 15487.444 3140.274 1.000 53542 0 8680820738548039680 0 0 0
53540 3 16165.025 15487.311 3140.259 1.000 53541 0 8680820738548039680 0 0 0
53542 3 16163.078 15489.228 3140.044 1.000 53543 0 8680820738548039680 0 0 0
53548 3 16155.556 15490.980 3142.135 1.000 53549 0 8680820738548039680 0 0 0
53563 3 16140.950 15492.875 3144.581 1.000 53564 0 8680820738548039680 0 0 0
53565 3 16138.572 15491.036 3145.948 1.000 53566 0 8680820738548039680 0 0 0
53564 3 16139.713 15492.279 3145.063 1.000 53565 0 8680820738548039680 0 0 0
53561 3 16143.619 15492.990 3143.951 1.000 53562 0 8680820738548039680 0 0 0
53562 3 16143.184 15492.730 3143.993 1.000 53563 0 8680820738548039680 0 0 0
53559 3 16144.962 15495.109 3143.943 1.000 53560 0 8680820738548039680 0 0 0
53558 3 16145.369 15495.172 3143.519 1.000 53559 0 8680820738548039680 0 0 0
53560 3 16144.514 15494.748 3144.104 1.000 53561 0 8680820738548039680 0 0 0
53556 3 16146.798 15493.422 3142.957 1.000 53557 0 8680820738548039680 0 0 0
53557 3 16146.000 15494.314 3142.917 1.000 53558 0 8680820738548039680 0 0 0
53550 3 16154.669 15493.230 3141.644 1.000 53551 0 8680820738548039680 0 0 0
53551 3 16154.103 15494.031 3141.852 1.000 53552 0 8680820738548039680 0 0 0
53554 3 16150.747 15493.751 3142.811 1.000 53555 0 8680820738548039680 0 0 0
53553 3 16151.676 15493.390 3142.231 1.000 53554 0 8680820738548039680 0 0 0
53555 3 16149.673 15493.607 3143.100 1.000 53556 0 8680820738548039680 0 0 0
53552 3 16153.018 15494.176 3142.113 1.000 53553 0 8680820738548039680 0 0 0
53549 3 16154.741 15492.043 3142.126 1.000 53550 0 8680820738548039680 0 0 0
53567 3 16133.604 15489.935 3147.382 1.000 53568 0 8680820738548039680 0 0 0
53568 3 16132.491 15489.575 3148.018 1.000 53569 0 8680820738548039680 0 0 0
53538 3 16169.670 15487.811 3138.486 1.000 53539 0 8680820738548039680 0 0 0
53539 3 16167.434 15487.945 3139.267 1.000 53540 0 8680820738548039680 0 0 0
53537 3 16172.882 15488.995 3137.521 1.000 53538 0 8680820738548039680 0 0 0
54450 2 16249.333 15524.333 3118.000 1.000 54451 0 8680820738548039680 0 0 0
54452 2 16244.111 15526.111 3117.000 1.000 54453 0 8680820738548039680 0 0 0
54451 2 16246.667 15525.667 3117.000 1.000 54452 0 8680820738548039680 0 0 0
54449 2 16251.000 15524.000 3118.000 1.000 54450 0 8680820738548039680 0 0 0
54448 2 16257.889 15524.111 3118.000 1.000 54449 0 8680820738548039680 0 0 0
54447 2 16262.111 15525.889 3118.000 1.000 54448 0 8680820738548039680 0 0 0
54446 2 16266.000 15526.000 3118.000 1.000 54447 0 8680820738548039680 0 0 0
54471 2 16266.000 15526.000 3118.000 1.000 -1 0 8680820738548039680 0 0 0
49060 3 16295.813 15457.373 3080.256 1.000 49061 0 8680820738548039680 0 0 0
49063 3 16296.234 15461.946 3078.532 1.000 49064 0 8680820738548039680 0 0 0
49064 3 16296.370 15462.407 3078.175 1.000 49065 0 8680820738548039680 0 0 0
49061 3 16296.045 15459.127 3079.900 1.000 49062 0 8680820738548039680 0 0 0
49062 3 16296.448 15460.169 3079.371 1.000 49063 0 8680820738548039680 0 0 0
49058 3 16294.537 15457.771 3081.926 1.000 49059 0 8680820738548039680 0 0 0
49059 3 16295.413 15457.162 3081.284 1.000 49060 0 8680820738548039680 0 0 0
49057 3 16294.148 15457.580 3082.520 1.000 49058 0 8680820738548039680 0 0 0
49052 3 16290.883 15458.854 3085.792 1.000 49053 0 8680820738548039680 0 0 0
49053 3 16291.544 15458.794 3085.449 1.000 49054 0 8680820738548039680 0 0 0
49051 3 16289.474 15459.570 3085.977 1.000 49052 0 8680820738548039680 0 0 0
49050 3 16288.681 15459.577 3086.325 1.000 49051 0 8680820738548039680 0 0 0
49049 3 16288.438 15460.442 3086.469 1.000 49050 0 8680820738548039680 0 0 0
49048 3 16288.765 15461.550 3086.854 1.000 49049 0 8680820738548039680 0 0 0
49047 3 16288.904 15461.893 3087.390 1.000 49048 0 8680820738548039680 0 0 0
49054 3 16293.089 15458.079 3083.948 1.000 49055 0 8680820738548039680 0 0 0
49055 3 16293.933 15458.085 3083.628 1.000 49056 0 8680820738548039680 0 0 0
49056 3 16294.170 15458.125 3083.369 1.000 49057 0 8680820738548039680 0 0 0
49043 3 16282.107 15458.541 3092.752 1.000 49044 0 8680820738548039680 0 0 0
49036 3 16279.685 15455.769 3094.487 1.000 49037 0 8680820738548039680 0 0 0
49037 3 16280.730 15456.289 3093.824 1.000 49038 0 8680820738548039680 0 0 0
49041 3 16280.269 15457.167 3093.484 1.000 49042 0 8680820738548039680 0 0 0
49039 3 16280.625 15458.061 3093.179 1.000 49040 0 8680820738548039680 0 0 0
49040 3 16280.211 15458.058 3093.362 1.000 49041 0 8680820738548039680 0 0 0
49035 3 16278.518 15456.321 3095.300 1.000 49036 0 8680820738548039680 0 0 0
49042 3 16281.167 15456.765 3093.353 1.000 49043 0 8680820738548039680 0 0 0
49038 3 16281.278 15457.159 3093.212 1.000 49039 0 8680820738548039680 0 0 0
49034 3 16278.921 15456.821 3096.898 1.000 49035 0 8680820738548039680 0 0 0
49033 3 16279.012 15456.292 3097.989 1.000 49034 0 8680820738548039680 0 0 0
49046 3 16288.419 15462.015 3088.531 1.000 49047 0 8680820738548039680 0 0 0
49045 3 16287.202 15461.750 3089.204 1.000 49046 0 8680820738548039680 0 0 0
49044 3 16285.101 15459.865 3090.382 1.000 49045 0 8680820738548039680 0 0 0
48986 3 16315.164 15410.554 3116.889 1.000 48987 0 8680820738548039680 0 0 0
49032 3 16279.399 15455.929 3098.424 1.000 49033 0 8680820738548039680 0 0 0
49031 3 16280.483 15455.924 3098.872 1.000 49032 0 8680820738548039680 0 0 0
49030 3 16282.922 15454.440 3099.303 1.000 49031 0 8680820738548039680 0 0 0
49028 3 16289.497 15451.170 3099.723 1.000 49029 0 8680820738548039680 0 0 0
49027 3 16291.205 15449.959 3100.387 1.000 49028 0 8680820738548039680 0 0 0
49026 3 16293.305 15448.969 3100.847 1.000 49027 0 8680820738548039680 0 0 0
49025 3 16294.773 15448.726 3100.710 1.000 49026 0 8680820738548039680 0 0 0
49023 3 16298.058 15446.792 3100.741 1.000 49024 0 8680820738548039680 0 0 0
49020 3 16300.724 15446.524 3100.717 1.000 49021 0 8680820738548039680 0 0 0
49024 3 16296.008 15447.906 3101.049 1.000 49025 0 8680820738548039680 0 0 0
49022 3 16299.517 15446.126 3101.177 1.000 49023 0 8680820738548039680 0 0 0
49021 3 16300.141 15446.000 3101.144 1.000 49022 0 8680820738548039680 0 0 0
49029 3 16284.898 15454.013 3099.732 1.000 49030 0 8680820738548039680 0 0 0
49018 3 16304.377 15442.864 3100.929 1.000 49019 0 8680820738548039680 0 0 0
49019 3 16302.387 15445.251 3100.853 1.000 49020 0 8680820738548039680 0 0 0
49017 3 16307.438 15443.689 3101.955 1.000 49018 0 8680820738548039680 0 0 0
49016 3 16308.806 15443.379 3102.276 1.000 49017 0 8680820738548039680 0 0 0
49015 3 16310.746 15441.597 3102.702 1.000 49016 0 8680820738548039680 0 0 0
49014 3 16311.770 15440.489 3103.490 1.000 49015 0 8680820738548039680 0 0 0
49013 3 16311.813 15439.506 3104.279 1.000 49014 0 8680820738548039680 0 0 0
49012 3 16310.658 15439.424 3106.693 1.000 49013 0 8680820738548039680 0 0 0
49011 3 16310.848 15438.513 3107.825 1.000 49012 0 8680820738548039680 0 0 0
49010 3 16311.275 15438.120 3107.972 1.000 49011 0 8680820738548039680 0 0 0
49001 3 16313.338 15430.185 3110.396 1.000 49002 0 8680820738548039680 0 0 0
49005 3 16313.941 15433.214 3109.853 1.000 49006 0 8680820738548039680 0 0 0
49006 3 16314.399 15434.516 3109.536 1.000 49007 0 8680820738548039680 0 0 0
49007 3 16314.260 15436.037 3108.722 1.000 49008 0 8680820738548039680 0 0 0
49008 3 16313.734 15437.180 3108.550 1.000 49009 0 8680820738548039680 0 0 0
49009 3 16313.200 15437.707 3108.090 1.000 49010 0 8680820738548039680 0 0 0
49002 3 16314.496 15432.350 3110.293 1.000 49003 0 8680820738548039680 0 0 0
49003 3 16314.813 15432.896 3110.582 1.000 49004 0 8680820738548039680 0 0 0
49004 3 16314.427 15432.826 3110.214 1.000 49005 0 8680820738548039680 0 0 0
49000 3 16313.105 15428.603 3111.704 1.000 49001 0 8680820738548039680 0 0 0
48999 3 16314.438 15425.413 3112.831 1.000 49000 0 8680820738548039680 0 0 0
48994 3 16314.961 15417.433 3115.835 1.000 48995 0 8680820738548039680 0 0 0
48989 3 16317.023 15413.377 3115.927 1.000 48990 0 8680820738548039680 0 0 0
48990 3 16317.418 15413.902 3115.915 1.000 48991 0 8680820738548039680 0 0 0
48991 3 16317.463 15414.642 3115.829 1.000 48992 0 8680820738548039680 0 0 0
48992 3 16316.727 15415.842 3115.423 1.000 48993 0 8680820738548039680 0 0 0
48993 3 16315.212 15416.662 3115.985 1.000 48994 0 8680820738548039680 0 0 0
48997 3 16314.987 15420.569 3114.268 1.000 48998 0 8680820738548039680 0 0 0
48998 3 16314.501 15422.807 3113.342 1.000 48999 0 8680820738548039680 0 0 0
48995 3 16314.875 15418.124 3115.375 1.000 48996 0 8680820738548039680 0 0 0
48996 3 16315.510 15419.175 3114.328 1.000 48997 0 8680820738548039680 0 0 0
48988 3 16315.863 15412.934 3116.428 1.000 48989 0 8680820738548039680 0 0 0
54493 2 16365.333 15361.000 3109.333 1.000 54494 0 8680820738548039680 0 0 0
54492 2 16363.444 15361.000 3110.444 1.000 54493 0 8680820738548039680 0 0 0
54488 2 16360.889 15364.333 3114.667 1.000 54489 0 8680820738548039680 0 0 0
54513 2 16360.889 15364.333 3114.667 1.000 54514 0 8680820738548039680 0 0 0
54512 2 16360.111 15365.777 3115.333 1.000 54513 0 8680820738548039680 0 0 0
54510 2 16360.444 15366.667 3115.889 1.000 54511 0 8680820738548039680 0 0 0
54511 2 16360.111 15366.223 3115.667 1.000 54512 0 8680820738548039680 0 0 0
54490 2 16362.111 15361.444 3113.667 1.000 54491 0 8680820738548039680 0 0 0
54491 2 16362.333 15361.111 3113.222 1.000 54492 0 8680820738548039680 0 0 0
54489 2 16361.630 15363.667 3114.222 1.000 54490 0 8680820738548039680 0 0 0
54514 2 16361.000 15364.000 3114.000 1.000 -1 0 8680820738548039680 0 0 0
54509 2 16361.556 15367.111 3116.333 1.000 54510 0 8680820738548039680 0 0 0
54495 2 16371.777 15360.111 3107.667 1.000 54496 0 8680820738548039680 0 0 0
54496 2 16373.111 15360.000 3107.111 1.000 54497 0 8680820738548039680 0 0 0
54497 2 16377.889 15360.111 3107.000 1.000 54498 0 8680820738548039680 0 0 0
54498 2 16379.223 15360.667 3106.889 1.000 54499 0 8680820738548039680 0 0 0
54499 2 16380.333 15361.000 3106.333 1.000 54500 0 8680820738548039680 0 0 0
54500 2 16382.000 15361.000 3106.000 1.000 54501 0 8680820738548039680 0 0 0
49759 2 16385.000 15361.000 3106.000 1.000 49760 0 8680820738548039680 0 0 0
54501 2 16385.000 15361.000 3106.000 1.000 -1 0 8680820738548039680 0 0 0
49760 2 16386.777 15361.667 3105.333 1.000 49761 0 8680820738548039680 0 0 0
49761 2 16389.000 15362.000 3105.000 1.000 49762 0 8680820738548039680 0 0 0
54494 2 16369.333 15361.000 3108.333 1.000 54495 0 8680820738548039680 0 0 0
54617 2 16383.333 15406.777 3116.111 1.000 54618 0 8680820738548039680 0 0 0
54616 2 16384.334 15408.556 3116.000 1.000 54617 0 8680820738548039680 0 0 0
54531 2 16385.000 15409.000 3116.000 1.000 -1 0 8680820738548039680 0 0 0
54615 2 16385.000 15409.000 3116.000 1.000 54616 0 8680820738548039680 0 0 0
54485 2 16372.333 15462.444 3107.333 1.000 54486 0 8680820738548039680 0 0 0
54522 2 16385.334 15431.333 3113.000 1.000 54523 0 8680820738548039680 0 0 0
54521 2 16385.000 15433.000 3113.000 1.000 54522 0 8680820738548039680 0 0 0
54520 2 16385.111 15436.889 3113.000 1.000 54521 0 8680820738548039680 0 0 0
54530 2 16386.000 15412.889 3115.889 1.000 54531 0 8680820738548039680 0 0 0
54529 2 16386.889 15415.111 3115.000 1.000 54530 0 8680820738548039680 0 0 0
54527 2 16388.000 15419.889 3114.889 1.000 54528 0 8680820738548039680 0 0 0
54526 2 16388.000 15422.111 3114.111 1.000 54527 0 8680820738548039680 0 0 0
54528 2 16387.889 15418.111 3115.000 1.000 54529 0 8680820738548039680 0 0 0
54524 2 16387.334 15428.223 3113.889 1.000 54525 0 8680820738548039680 0 0 0
54525 2 16387.889 15426.889 3114.000 1.000 54526 0 8680820738548039680 0 0 0
54523 2 16386.666 15429.777 3113.111 1.000 54524 0 8680820738548039680 0 0 0
54479 2 16384.666 15450.556 3110.889 1.000 54480 0 8680820738548039680 0 0 0
54478 2 16383.333 15451.444 3110.111 1.000 54479 0 8680820738548039680 0 0 0
54516 2 16385.666 15443.926 3111.037 1.000 54517 0 8680820738548039680 0 0 0
54482 2 16385.000 15444.444 3111.333 1.000 54483 0 8680820738548039680 0 0 0
54483 2 16385.000 15444.000 3112.000 1.000 -1 0 8680820738548039680 0 0 0
54481 2 16385.000 15445.111 3111.111 1.000 54482 0 8680820738548039680 0 0 0
54515 2 16385.000 15445.111 3111.111 1.000 54516 0 8680820738548039680 0 0 0
54480 2 16385.000 15449.000 3111.000 1.000 54481 0 8680820738548039680 0 0 0
54473 2 16375.667 15457.777 3109.111 1.000 54474 0 8680820738548039680 0 0 0
